iter	MAE
1667	13.83488988
1668	13.83455829
1669	13.83106457
1670	13.82961177
1671	13.82864506
1672	13.82835378
1673	13.82512024
1674	13.82379887
1675	13.82310363
1676	13.82058602
1677	13.81970421
1678	13.81831506
1679	13.81799032
1680	13.81716441
1681	13.8161125
1682	13.8154812
1683	13.81404302
1684	13.8122578
1685	13.81055311
1686	13.81009456
1687	13.80749349
1688	13.8066083
1689	13.80505934
1690	13.80425788
1691	13.80282348
1692	13.80156172
1693	13.80033059
1694	13.79971617
1695	13.79830368
1696	13.79717605
1697	13.7968043
1698	13.79569054
1699	13.79497792
1700	13.79424859
1701	13.79121346
1702	13.78935656
1703	13.78869828
1704	13.78646115
1705	13.78599881
1706	13.78546764
1707	13.78450152
1708	13.78289454
1709	13.78159473
1710	13.78064455
1711	13.78038111
1712	13.77929965
1713	13.77743511
1714	13.77578395
1715	13.7747937
1716	13.77345756
1717	13.77130778
1718	13.7705006
1719	13.76863646
1720	13.76794888
1721	13.76752754
1722	13.76357914
1723	13.76281999
1724	13.76192997
1725	13.75890497
1726	13.75648259
1727	13.75478985
1728	13.75337625
1729	13.75231964
1730	13.75091398
1731	13.75060987
1732	13.74971918
1733	13.74852269
1734	13.74710683
1735	13.74615308
1736	13.74560778
1737	13.74412478
1738	13.74229114
1739	13.74133626
1740	13.74091378
1741	13.74006123
1742	13.73945099
1743	13.73923347
1744	13.73772288
1745	13.73631053
1746	13.73512234
1747	13.73399935
1748	13.73226327
1749	13.73073564
1750	13.73026044
1751	13.7273274
1752	13.72607881
1753	13.72437433
1754	13.72378754
1755	13.72291326
1756	13.7223585
1757	13.72181389
1758	13.7209411
1759	13.72035914
1760	13.71893114
1761	13.71785629
1762	13.71751724
1763	13.71654032
1764	13.71511478
1765	13.71340138
1766	13.7126039
1767	13.71172147
1768	13.71022044
1769	13.70841354
1770	13.70815224
1771	13.70749719
1772	13.7068188
1773	13.70499886
1774	13.70421956
1775	13.70405692
1776	13.70282634
1777	13.70202951
1778	13.70093087
1779	13.69962504
1780	13.69732859
1781	13.69566855
1782	13.69175961
1783	13.69114717
1784	13.69090716
1785	13.68961964
1786	13.68894625
1787	13.68755771
1788	13.6870054
1789	13.68532185
1790	13.68335411
1791	13.68254688
1792	13.68206331
1793	13.68132777
1794	13.67990991
1795	13.67922499
1796	13.67525143
1797	13.67403004
1798	13.67305558
1799	13.67270391
1800	13.67104077
1801	13.67078235
1802	13.66926073
1803	13.66807417
1804	13.66623747
1805	13.66623609
1806	13.66384386
1807	13.66297948
1808	13.66192373
1809	13.66156666
1810	13.65950078
1811	13.65655208
1812	13.65571499
1813	13.65500742
1814	13.65364278
1815	13.65224301
1816	13.65117908
1817	13.65041564
1818	13.64944343
1819	13.64772846
1820	13.64525747
1821	13.64093582
1822	13.64041071
1823	13.63790718
1824	13.6362056
1825	13.63611729
1826	13.63477111
1827	13.63237045
1828	13.6309821
1829	13.62894663
1830	13.62800342
1831	13.62754322
1832	13.62547176
1833	13.62516661
1834	13.62166747
1835	13.62019649
1836	13.61960147
1837	13.61910385
1838	13.61825872
1839	13.61790938
1840	13.61383033
1841	13.61323307
1842	13.61216629
1843	13.61095896
1844	13.6098418
1845	13.60931573
1846	13.6087642
1847	13.60737209
1848	13.60614435
1849	13.6042768
1850	13.6025472
1851	13.60157277
1852	13.5988152
1853	13.59790518
1854	13.59669527
1855	13.59475714
1856	13.59408038
1857	13.59255673
1858	13.59153732
1859	13.58814226
1860	13.58671763
1861	13.58540037
1862	13.58475442
1863	13.58283459
1864	13.58094881
1865	13.58052502
1866	13.57983744
1867	13.57795007
1868	13.57618436
1869	13.57510456
1870	13.57340949
1871	13.57180011
1872	13.57139867
1873	13.57059643
1874	13.56979904
1875	13.56904023
1876	13.56786082
1877	13.56631668
1878	13.56458204
1879	13.56317221
1880	13.56108095
1881	13.55991413
1882	13.55897504
1883	13.55801486
1884	13.55714962
1885	13.55545758
1886	13.55412424
1887	13.55264915
1888	13.55164946
1889	13.55093055
1890	13.54980329
1891	13.54886025
1892	13.54763428
1893	13.54684974
1894	13.54651957
1895	13.5455904
1896	13.54526394
1897	13.54410476
1898	13.54362228
1899	13.54254252
1900	13.54184134
1901	13.53985909
1902	13.53902229
1903	13.53537882
1904	13.53486969
1905	13.53324701
1906	13.53264512
1907	13.53232245
1908	13.53193151
1909	13.53152935
1910	13.53128698
1911	13.53088558
1912	13.53008259
1913	13.52751498
1914	13.5267288
1915	13.52629448
1916	13.52581698
1917	13.5248549
1918	13.52330023
1919	13.52275152
1920	13.52179452
1921	13.52134425
1922	13.51947743
1923	13.51899087
1924	13.51872622
1925	13.51612262
1926	13.51503358
1927	13.51357998
1928	13.51226538
1929	13.50815343
1930	13.50780392
1931	13.50563484
1932	13.50409954
1933	13.50324932
1934	13.50171163
1935	13.50062442
1936	13.49993092
1937	13.49887313
1938	13.49761057
1939	13.4963976
1940	13.49531711
1941	13.49321658
1942	13.4931389
1943	13.49213903
1944	13.49072115
1945	13.48971984
1946	13.48881592
1947	13.4885648
1948	13.48669998
1949	13.48461736
1950	13.48415375
1951	13.48332189
1952	13.48301814
1953	13.48196842
1954	13.48150694
1955	13.47968969
1956	13.47862198
1957	13.47716433
1958	13.4762993
1959	13.47330821
1960	13.4729976
1961	13.47146764
1962	13.47045473
1963	13.46976708
1964	13.46929537
1965	13.46756509
1966	13.46562331
1967	13.46502796
1968	13.46372986
1969	13.462964
1970	13.46117604
1971	13.45923013
1972	13.45766714
1973	13.4573951
1974	13.45574699
1975	13.4544801
1976	13.45306565
1977	13.45129863
1978	13.45080945
1979	13.44988666
1980	13.44868418
1981	13.44729657
1982	13.44646289
1983	13.44511794
1984	13.44311287
1985	13.44127983
1986	13.43914807
1987	13.43871674
1988	13.4377903
1989	13.43676651
1990	13.43551147
1991	13.43514959
1992	13.43410458
1993	13.43324322
1994	13.43262957
1995	13.43085762
1996	13.43040062
1997	13.42692862
1998	13.4247104
1999	13.42205321
2000	13.42068925
2001	13.41957631
2002	13.4178562
2003	13.41676289
2004	13.4164906
2005	13.415243
2006	13.41302636
2007	13.4119368
2008	13.41124335
2009	13.40938332
2010	13.40723698
2011	13.40621274
2012	13.40543721
2013	13.40462376
2014	13.40397739
2015	13.40120991
2016	13.40014017
2017	13.39917105
2018	13.39745484
2019	13.39624107
2020	13.39547315
2021	13.39425155
2022	13.39351517
2023	13.39246395
2024	13.39219438
2025	13.39180869
2026	13.39144707
2027	13.38928273
2028	13.38701995
2029	13.38653991
2030	13.38499703
2031	13.38384246
2032	13.38279302
2033	13.38102937
2034	13.3808019
2035	13.37998295
2036	13.37926631
2037	13.37816041
2038	13.37784257
2039	13.3769776
2040	13.37502392
2041	13.37366782
2042	13.37064818
2043	13.36979432
2044	13.36836757
2045	13.36623652
2046	13.36604119
2047	13.36515464
2048	13.36410564
2049	13.36220754
2050	13.36163979
2051	13.36100812
2052	13.35954603
2053	13.35878701
2054	13.358107
2055	13.35767162
2056	13.35670041
2057	13.35550844
2058	13.35535122
2059	13.35436406
2060	13.35348606
2061	13.35268433
2062	13.35160971
2063	13.35110669
2064	13.35042194
2065	13.35008441
2066	13.34819303
2067	13.34803699
2068	13.34742579
2069	13.34632317
2070	13.34476277
2071	13.34157111
2072	13.34093407
2073	13.33960823
2074	13.33945963
2075	13.33831052
2076	13.33730821
2077	13.33665231
2078	13.33490008
2079	13.33430385
2080	13.33173371
2081	13.33062395
2082	13.32919751
2083	13.3275807
2084	13.32650316
2085	13.32631227
2086	13.3248091
2087	13.32387537
2088	13.3231418
2089	13.32172795
2090	13.32038779
2091	13.31908536
2092	13.31873492
2093	13.31773509
2094	13.3169407
2095	13.3146623
2096	13.313094
2097	13.31207721
2098	13.31079693
2099	13.30919933
2100	13.30770923
2101	13.30668108
2102	13.30556995
2103	13.30369235
2104	13.30295167
2105	13.30263342
2106	13.30152246
2107	13.30031353
2108	13.29863303
2109	13.29635504
2110	13.296019
2111	13.29418557
2112	13.29259526
2113	13.29222818
2114	13.29105288
2115	13.29097829
2116	13.29005014
2117	13.28943927
2118	13.28881368
2119	13.28668508
2120	13.28562003
2121	13.28417901
2122	13.28326091
2123	13.28225454
2124	13.28162828
2125	13.28085013
2126	13.28038819
2127	13.27943673
2128	13.27864179
2129	13.27790135
2130	13.27694562
2131	13.27657266
2132	13.27573818
2133	13.27538437
2134	13.27519685
2135	13.27385872
2136	13.27322402
2137	13.27256606
2138	13.27228573
2139	13.27194756
2140	13.27128602
2141	13.26959095
2142	13.26930827
2143	13.26904431
2144	13.26810005
2145	13.26773443
2146	13.26705845
2147	13.26626594
2148	13.26519516
2149	13.26455922
2150	13.26324449
2151	13.26256394
2152	13.26157683
2153	13.26136155
2154	13.26115026
2155	13.25899282
2156	13.25763011
2157	13.25625687
2158	13.25515586
2159	13.25410677
2160	13.25246561
2161	13.25004614
2162	13.24992607
2163	13.24584898
2164	13.24482871
2165	13.24203063
2166	13.23911415
2167	13.2374138
2168	13.23590482
2169	13.2349935
2170	13.23389418
2171	13.23266131
2172	13.23211397
2173	13.23135817
2174	13.2300631
2175	13.2283477
2176	13.22625476
2177	13.22517844
2178	13.22397538
2179	13.2235395
2180	13.22123251
2181	13.21897239
2182	13.21780664
2183	13.21646998
2184	13.2156526
2185	13.21194395
2186	13.21022982
2187	13.2092782
2188	13.20852317
2189	13.20785259
2190	13.20756727
2191	13.20662813
2192	13.20614029
2193	13.2052285
2194	13.20390656
2195	13.20283067
2196	13.20223499
2197	13.20109683
2198	13.20018937
2199	13.19923643
2200	13.19885742
2201	13.19854663
2202	13.19551658
2203	13.19460742
2204	13.19388242
2205	13.19313753
2206	13.19258814
2207	13.19102953
2208	13.18878369
2209	13.18798995
2210	13.18694474
2211	13.1858587
2212	13.18455829
2213	13.183973
2214	13.18375815
2215	13.18329707
2216	13.18261914
2217	13.18165568
2218	13.18116378
2219	13.18040953
2220	13.17970732
2221	13.17841153
2222	13.17791095
2223	13.17759427
2224	13.17642038
2225	13.17491953
2226	13.17401555
2227	13.17347536
2228	13.17148486
2229	13.17054676
2230	13.17000495
2231	13.16925669
2232	13.16591893
2233	13.165455
2234	13.16488534
2235	13.16299882
2236	13.16131197
2237	13.16048436
2238	13.15987214
2239	13.15889781
2240	13.158047
2241	13.15670076
2242	13.15564833
2243	13.15553106
2244	13.15491685
2245	13.15366278
2246	13.15338533
2247	13.15259021
2248	13.15091915
2249	13.15023558
2250	13.15002398
2251	13.148273
2252	13.14713439
2253	13.14482059
2254	13.14416577
2255	13.14135207
2256	13.13956424
2257	13.13863926
2258	13.13772713
2259	13.13695234
2260	13.13663431
2261	13.13631372
2262	13.13546756
2263	13.13310669
2264	13.1305727
2265	13.12962317
2266	13.12936345
2267	13.1281362
2268	13.12710955
2269	13.12637874
2270	13.12524203
2271	13.12475513
2272	13.12429651
2273	13.12398881
2274	13.123277
2275	13.12334693
2276	13.12295759
2277	13.12215825
2278	13.12139672
2279	13.12071147
2280	13.11961212
2281	13.11733559
2282	13.11636392
2283	13.11592036
2284	13.11269087
2285	13.11157203
2286	13.11045422
2287	13.10979636
2288	13.10942914
2289	13.10877131
2290	13.10821761
2291	13.10559284
2292	13.10379001
2293	13.10177226
2294	13.10114958
2295	13.10035815
2296	13.09915391
2297	13.09556402
2298	13.09364228
2299	13.09205906
2300	13.09112752
2301	13.09090857
2302	13.09008757
2303	13.08886002
2304	13.088217
2305	13.0878639
2306	13.08678668
2307	13.08546582
2308	13.08532846
2309	13.0842268
2310	13.08372802
2311	13.08285911
2312	13.08061007
2313	13.07944256
2314	13.07930031
2315	13.0778851
2316	13.07731647
2317	13.07596244
2318	13.07456973
2319	13.07384497
2320	13.07280653
2321	13.07226171
2322	13.07069422
2323	13.06856611
2324	13.06755846
2325	13.06602033
2326	13.06530342
2327	13.06397471
2328	13.06304385
2329	13.06198557
2330	13.06117248
2331	13.06039815
2332	13.05955099
2333	13.05792497
2334	13.05737065
2335	13.05617
2336	13.05431119
2337	13.05292135
2338	13.05214879
2339	13.05170459
2340	13.05117641
2341	13.05071725
2342	13.0490202
2343	13.04621415
2344	13.04370986
2345	13.04248306
2346	13.04201719
2347	13.04013812
2348	13.03863749
2349	13.03805851
2350	13.03649288
2351	13.03595631
2352	13.03560694
2353	13.03515049
2354	13.03460374
2355	13.03338534
2356	13.03243654
2357	13.03069796
2358	13.02944311
2359	13.02824169
2360	13.02734936
2361	13.02586142
2362	13.02458955
2363	13.02392255
2364	13.02154005
2365	13.02053597
2366	13.02012275
2367	13.01833121
2368	13.01724964
2369	13.01557081
2370	13.01413602
2371	13.01216211
2372	13.01124747
2373	13.01093224
2374	13.00946138
2375	13.00909481
2376	13.00673802
2377	13.00616216
2378	13.00544238
2379	13.00398336
2380	13.00379637
2381	13.00168957
2382	13.00127612
2383	13.00043136
2384	12.99913289
2385	12.99831294
2386	12.99709033
2387	12.99545137
2388	12.99485442
2389	12.99440263
2390	12.99387941
2391	12.99321549
2392	12.99255369
2393	12.9916008
2394	12.99008225
2395	12.98939475
2396	12.98887589
2397	12.98812938
2398	12.98624007
2399	12.98502865
2400	12.98419195
2401	12.9833438
2402	12.98318105
2403	12.98211251
2404	12.98192171
2405	12.98145475
2406	12.98098293
2407	12.97977398
2408	12.97946946
2409	12.97759046
2410	12.97696079
2411	12.97514179
2412	12.9738199
2413	12.97350461
2414	12.97139124
2415	12.97012355
2416	12.9692169
2417	12.96710334
2418	12.96660678
2419	12.9656255
2420	12.96469491
2421	12.96298557
2422	12.96227779
2423	12.96058784
2424	12.96011551
2425	12.95932207
2426	12.95881966
2427	12.95739117
2428	12.95664423
2429	12.95600774
2430	12.95548026
2431	12.95446155
2432	12.95417075
2433	12.95330022
2434	12.95159384
2435	12.9512014
2436	12.94993728
2437	12.94865554
2438	12.94710598
2439	12.94680982
2440	12.94504484
2441	12.94358706
2442	12.94270543
2443	12.94170897
2444	12.93977119
2445	12.93928807
2446	12.93867313
2447	12.9380064
2448	12.93708219
2449	12.93605015
2450	12.9353279
2451	12.93364379
2452	12.93156642
2453	12.93035365
2454	12.92966801
2455	12.92844168
2456	12.92745766
2457	12.92705856
2458	12.92560621
2459	12.92496044
2460	12.92267113
2461	12.9198482
2462	12.91876116
2463	12.91866007
2464	12.91740254
2465	12.9168148
2466	12.91505446
2467	12.91345034
2468	12.91330544
2469	12.91232879
2470	12.91113817
2471	12.91029341
2472	12.90941838
2473	12.90883131
2474	12.90805271
2475	12.90733542
2476	12.90619386
2477	12.90529493
2478	12.90464772
2479	12.90372317
2480	12.90302092
2481	12.90186584
2482	12.89994988
2483	12.89865353
2484	12.89729221
2485	12.89607183
2486	12.8948113
2487	12.89379037
2488	12.89342269
2489	12.89198276
2490	12.88949517
2491	12.88857801
2492	12.88760774
2493	12.88625024
2494	12.88523225
2495	12.88485062
2496	12.8850482
2497	12.88391729
2498	12.88296101
2499	12.88154963
2500	12.88080149
2501	12.8802022
2502	12.87964781
2503	12.87909189
2504	12.87856025
2505	12.87753884
2506	12.87684618
2507	12.87482418
2508	12.87320318
2509	12.87259769
2510	12.87179761
2511	12.87035559
2512	12.86934632
2513	12.86906453
2514	12.86880693
2515	12.86832517
2516	12.86724342
2517	12.86574775
2518	12.86503221
2519	12.86281354
2520	12.86151236
2521	12.85978862
2522	12.85936262
2523	12.85816033
2524	12.85687359
2525	12.85640171
2526	12.85546277
2527	12.85447894
2528	12.85361895
2529	12.85286538
2530	12.85282765
2531	12.85166218
2532	12.85056106
2533	12.84937994
2534	12.84726868
2535	12.84715278
2536	12.84541378
2537	12.84466673
2538	12.84416031
2539	12.84369642
2540	12.84299812
2541	12.84290273
2542	12.84152441
2543	12.8407126
2544	12.84021014
2545	12.83890955
2546	12.83875948
2547	12.83727714
2548	12.83594856
2549	12.83478695
2550	12.83292001
2551	12.8319766
2552	12.83028936
2553	12.82921087
2554	12.82808153
2555	12.82745841
2556	12.8261139
2557	12.82449957
2558	12.82278018
2559	12.82267806
2560	12.82205722
2561	12.82114617
2562	12.82056182
2563	12.82029461
2564	12.81757716
2565	12.81464964
2566	12.81383185
2567	12.8123879
2568	12.81163847
2569	12.81127367
2570	12.81076802
2571	12.8095108
2572	12.80718502
2573	12.80583078
2574	12.80451999
2575	12.80361546
2576	12.80066626
2577	12.79946266
2578	12.79808474
2579	12.79674921
2580	12.79501168
2581	12.79445208
2582	12.79415937
2583	12.79379317
2584	12.79364327
2585	12.7931521
2586	12.79089757
2587	12.79030742
2588	12.78928747
2589	12.7887361
2590	12.7868807
2591	12.78522431
2592	12.78491091
2593	12.78462376
2594	12.7827868
2595	12.78236692
2596	12.78117382
2597	12.78086966
2598	12.77976061
2599	12.77895527
2600	12.7785014
2601	12.77779392
2602	12.77694226
2603	12.77544522
2604	12.77478709
2605	12.77375163
2606	12.77323391
2607	12.77198829
2608	12.77091629
2609	12.77053645
2610	12.76833797
2611	12.76617947
2612	12.76567532
2613	12.76497884
2614	12.76473966
2615	12.76308969
2616	12.76228423
2617	12.76205988
2618	12.76123422
2619	12.76106839
2620	12.76061334
2621	12.75971067
2622	12.75907999
2623	12.75650295
2624	12.75549432
2625	12.75467603
2626	12.75367469
2627	12.75258293
2628	12.75102485
2629	12.75036097
2630	12.75002929
2631	12.74907143
2632	12.7480662
2633	12.74716217
2634	12.74654463
2635	12.74515682
2636	12.74464693
2637	12.74379278
2638	12.74317601
2639	12.74287409
2640	12.74190511
2641	12.74074688
2642	12.73869197
2643	12.73701975
2644	12.73652169
2645	12.73568156
2646	12.73535481
2647	12.73355222
2648	12.73263624
2649	12.7322207
2650	12.73060575
2651	12.72953544
2652	12.72908137
2653	12.72886448
2654	12.72763521
2655	12.72581146
2656	12.7254061
2657	12.72500197
2658	12.72438694
2659	12.72109367
2660	12.72054543
2661	12.71969825
2662	12.71707228
2663	12.71648109
2664	12.71534747
2665	12.71336037
2666	12.71287116
2667	12.71173101
2668	12.70979286
2669	12.70854807
2670	12.70702848
2671	12.70643671
2672	12.70564927
2673	12.70489016
2674	12.70396247
2675	12.70188539
2676	12.70023297
2677	12.69862544
2678	12.69680904
2679	12.6948344
2680	12.6942026
2681	12.69366608
2682	12.69359788
2683	12.69331184
2684	12.69106234
2685	12.6910833
2686	12.690286
2687	12.6893314
2688	12.6879428
2689	12.68741524
2690	12.68637512
2691	12.68551432
2692	12.6841734
2693	12.68420694
2694	12.68359772
2695	12.68215094
2696	12.68173835
2697	12.68144574
2698	12.6805055
2699	12.67916641
2700	12.67822297
2701	12.67550032
2702	12.67527522
2703	12.67503028
2704	12.67314749
2705	12.67207922
2706	12.67044958
2707	12.66943791
2708	12.66831845
2709	12.66745242
2710	12.66608361
2711	12.66545141
2712	12.66472493
2713	12.66323996
2714	12.66243852
2715	12.6616249
2716	12.66044674
2717	12.6582319
2718	12.65773985
2719	12.65712759
2720	12.65636154
2721	12.65593434
2722	12.65426355
2723	12.65356764
2724	12.65032882
2725	12.65005842
2726	12.64961012
2727	12.64892702
2728	12.6489157
2729	12.64762244
2730	12.64702619
2731	12.64649282
2732	12.64477967
2733	12.64412285
2734	12.64208158
2735	12.64161825
2736	12.64081239
2737	12.64042382
2738	12.63994361
2739	12.63772621
2740	12.63732826
2741	12.63662096
2742	12.63588983
2743	12.63523743
2744	12.63443613
2745	12.63316217
2746	12.63168413
2747	12.63033981
2748	12.62982848
2749	12.62896574
2750	12.62853066
2751	12.62790646
2752	12.62669775
2753	12.62467823
2754	12.62453317
2755	12.62340165
2756	12.62195412
2757	12.619967
2758	12.61966423
2759	12.61846674
2760	12.61697473
2761	12.61664156
2762	12.61538036
2763	12.61494063
2764	12.61374514
2765	12.61232253
2766	12.61096659
2767	12.6100891
2768	12.60953992
2769	12.60792372
2770	12.60721866
2771	12.60645807
2772	12.60585621
2773	12.60494435
2774	12.60415035
2775	12.60376898
2776	12.60291686
2777	12.60245345
2778	12.6008303
2779	12.6009012
2780	12.60004673
2781	12.59768109
2782	12.59696631
2783	12.59575648
2784	12.59514571
2785	12.59481761
2786	12.59346568
2787	12.59247945
2788	12.59162525
2789	12.59141752
2790	12.5907126
2791	12.59003689
2792	12.5875328
2793	12.58711143
2794	12.58665605
2795	12.58664404
2796	12.58425443
2797	12.58375972
2798	12.58163722
2799	12.58064133
2800	12.58084632
2801	12.58014189
2802	12.57894542
2803	12.57807211
2804	12.57688378
2805	12.57594628
2806	12.57491131
2807	12.57293909
2808	12.57166348
2809	12.57120899
2810	12.56897372
2811	12.56880308
2812	12.56796482
2813	12.56691584
2814	12.56620792
2815	12.56509571
2816	12.56426253
2817	12.56367201
2818	12.56339638
2819	12.56259399
2820	12.56049368
2821	12.55944597
2822	12.55833364
2823	12.55731167
2824	12.55712245
2825	12.55602181
2826	12.55451394
2827	12.55395732
2828	12.55198736
2829	12.55112022
2830	12.55009602
2831	12.54879293
2832	12.54735815
2833	12.54691164
2834	12.54496768
2835	12.54427593
2836	12.5428534
2837	12.541304
2838	12.54062938
2839	12.54014247
2840	12.53860503
2841	12.53816204
2842	12.53680798
2843	12.53608512
2844	12.53510501
2845	12.53353866
2846	12.53222535
2847	12.53187569
2848	12.53080328
2849	12.5308875
2850	12.53041429
2851	12.52992484
2852	12.52882608
2853	12.52804303
2854	12.52656276
2855	12.52514962
2856	12.52354209
2857	12.52162961
2858	12.52108235
2859	12.52022649
2860	12.51890633
2861	12.51834971
2862	12.51687067
2863	12.51651707
2864	12.51552858
2865	12.51453133
2866	12.51313318
2867	12.51164422
2868	12.51044731
2869	12.50980505
2870	12.50782449
2871	12.50697842
2872	12.50601585
2873	12.50571276
2874	12.50497106
2875	12.50368054
2876	12.50265767
2877	12.50168185
2878	12.50092362
2879	12.49989169
2880	12.49832119
2881	12.49748034
2882	12.49647135
2883	12.49527604
2884	12.494029
2885	12.49310705
2886	12.49196463
2887	12.48989515
2888	12.48907963
2889	12.48839288
2890	12.48778917
2891	12.48606815
2892	12.48370483
2893	12.4833364
2894	12.4830474
2895	12.48239403
2896	12.48129004
2897	12.48081916
2898	12.4804753
2899	12.4795895
2900	12.47843689
2901	12.47729113
2902	12.47551756
2903	12.47472867
2904	12.47408327
2905	12.4735023
2906	12.47296094
2907	12.47275642
2908	12.47143744
2909	12.47062977
2910	12.46903269
2911	12.46618849
2912	12.46440299
2913	12.46337791
2914	12.46219941
2915	12.46032064
2916	12.4589727
2917	12.45864974
2918	12.45828839
2919	12.45764184
2920	12.45690795
2921	12.45562461
2922	12.4547083
2923	12.45451326
2924	12.45267993
2925	12.45169808
2926	12.44989855
2927	12.4493026
2928	12.44836093
2929	12.44666291
2930	12.44610316
2931	12.4452247
2932	12.44316264
2933	12.44266032
2934	12.44211399
2935	12.44057341
2936	12.43932059
2937	12.43835679
2938	12.43552875
2939	12.43459389
2940	12.43434786
2941	12.43376676
2942	12.43233357
2943	12.43090261
2944	12.43033184
2945	12.43010643
2946	12.42904052
2947	12.42885252
2948	12.42858895
2949	12.42822481
2950	12.4271502
2951	12.42700592
2952	12.42548201
2953	12.42511906
2954	12.42473866
2955	12.42375876
2956	12.42237505
2957	12.42127374
2958	12.42081819
2959	12.41969915
2960	12.41840394
2961	12.41814052
2962	12.41733707
2963	12.41671607
2964	12.41428753
2965	12.41398131
2966	12.41331557
2967	12.41260925
2968	12.41239908
2969	12.41164537
2970	12.41058858
2971	12.40987049
2972	12.40828387
2973	12.40641818
2974	12.40536729
2975	12.40400718
2976	12.40298543
2977	12.4031576
2978	12.40266364
2979	12.40202608
2980	12.40059821
2981	12.39984316
2982	12.39721664
2983	12.39657225
2984	12.39559931
2985	12.39401695
2986	12.39271173
2987	12.3917118
2988	12.39073561
2989	12.38992308
2990	12.38965519
2991	12.38916461
2992	12.38896764
2993	12.38819923
2994	12.38801558
2995	12.38620079
2996	12.38592603
2997	12.38539208
2998	12.38415483
2999	12.38170204
3000	12.37995631
3001	12.37941463
3002	12.37761467
3003	12.37658643
3004	12.37603629
3005	12.37543816
3006	12.37503903
3007	12.37358589
3008	12.37284285
3009	12.37198607
3010	12.37048581
3011	12.36977195
3012	12.36877714
3013	12.36798475
3014	12.36693126
3015	12.36699596
3016	12.36640577
3017	12.36550396
3018	12.36494134
3019	12.36381138
3020	12.36265673
3021	12.36204542
3022	12.36176672
3023	12.3607441
3024	12.35998982
3025	12.35911266
3026	12.35748286
3027	12.35636076
3028	12.35605588
3029	12.35548129
3030	12.35506614
3031	12.35259916
3032	12.35144937
3033	12.3504424
3034	12.34951545
3035	12.34929353
3036	12.34867574
3037	12.3476883
3038	12.34747423
3039	12.34715677
3040	12.34633516
3041	12.34509942
3042	12.3424766
3043	12.34228054
3044	12.34052433
3045	12.33992793
3046	12.33945022
3047	12.33796991
3048	12.3363154
3049	12.33589733
3050	12.33509921
3051	12.33425871
3052	12.33312411
3053	12.33122087
3054	12.33013906
3055	12.32985989
3056	12.32914628
3057	12.32735774
3058	12.32662286
3059	12.32577321
3060	12.32391683
3061	12.32292126
3062	12.32220226
3063	12.32150887
3064	12.32069168
3065	12.31999706
3066	12.31960481
3067	12.3185882
3068	12.31813163
3069	12.31587221
3070	12.31465806
3071	12.31397234
3072	12.31253675
3073	12.31221353
3074	12.31209526
3075	12.311448
3076	12.30914008
3077	12.30733359
3078	12.30642489
3079	12.30547207
3080	12.30464904
3081	12.30281803
3082	12.30059377
3083	12.29983385
3084	12.29938314
3085	12.2991808
3086	12.29931017
3087	12.29894821
3088	12.29742915
3089	12.29712372
3090	12.29609321
3091	12.29528903
3092	12.29442954
3093	12.29394802
3094	12.29155845
3095	12.28913881
3096	12.28849204
3097	12.28720457
3098	12.28610735
3099	12.28490141
3100	12.28401748
3101	12.2835303
3102	12.2828024
3103	12.28106987
3104	12.28043301
3105	12.27991618
3106	12.27926074
3107	12.27891677
3108	12.27780404
3109	12.27777769
3110	12.2758491
3111	12.2751111
3112	12.27353237
3113	12.27269621
3114	12.27209096
3115	12.27183859
3116	12.26986991
3117	12.26963559
3118	12.26920788
3119	12.26871685
3120	12.26826677
3121	12.26760871
3122	12.26600288
3123	12.26449751
3124	12.26330558
3125	12.26327225
3126	12.26154217
3127	12.26051686
3128	12.26011409
3129	12.25941217
3130	12.25747557
3131	12.25662904
3132	12.25589981
3133	12.25522209
3134	12.25449371
3135	12.2541626
3136	12.25329293
3137	12.25165303
3138	12.25160564
3139	12.25069545
3140	12.24952841
3141	12.24877507
3142	12.24876055
3143	12.24738829
3144	12.24672749
3145	12.24553573
3146	12.24479086
3147	12.24190361
3148	12.24143812
3149	12.24137604
3150	12.24100074
3151	12.2408591
3152	12.2389646
3153	12.23850382
3154	12.23806981
3155	12.23773926
3156	12.23689389
3157	12.2369194
3158	12.23657269
3159	12.23619556
3160	12.2355529
3161	12.23539973
3162	12.23510923
3163	12.23405442
3164	12.23345035
3165	12.23224388
3166	12.23113027
3167	12.23020937
3168	12.22889383
3169	12.22838774
3170	12.22768764
3171	12.22567586
3172	12.2252998
3173	12.22338386
3174	12.22268223
3175	12.22198557
3176	12.22033657
3177	12.21931488
3178	12.21873113
3179	12.21811319
3180	12.21622065
3181	12.21569014
3182	12.21553977
3183	12.21394371
3184	12.21295884
3185	12.21251737
3186	12.21175054
3187	12.21068186
3188	12.21007286
3189	12.20956711
3190	12.20853715
3191	12.20638488
3192	12.20475664
3193	12.20383036
3194	12.20244558
3195	12.20200426
3196	12.20124654
3197	12.20092566
3198	12.20007658
3199	12.19971262
3200	12.19914887
3201	12.19711066
3202	12.19585639
3203	12.19458353
3204	12.19403726
3205	12.19336506
3206	12.19256236
3207	12.19093408
3208	12.18933922
3209	12.18880327
3210	12.18853381
3211	12.18844011
3212	12.18709871
3213	12.18689041
3214	12.18588936
3215	12.18494843
3216	12.18280801
3217	12.18197617
3218	12.18092384
3219	12.18007502
3220	12.17873406
3221	12.17838046
3222	12.17784631
